photo_url,location_lng,location_lat,scene,scene_id,townName,,tel,location,,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,,,行业大类,行业子类
[],109.141829,34.169274,[],B0H1PMLK75,全部,,,"109.141829,34.169274",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109210101,130106,2,[],29,[],炮里村村委会,[],[],0,[],2021/11/21 1:35,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.160524,34.146647,[],B0H1PK8UNL,全部,,,"109.160524,34.146647",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109117212,130106,2,[],29,[],白鹿村村委会,[],[],0,[],2021/11/24 0:05,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.153513,34.161687,[],B0H1PK7UC5,全部,,,"109.153513,34.161687",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109119210,130106,2,[],29,[],鹿塬村村委会,[],[],0,[],2021/11/22 7:57,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.182146,34.115428,[],B0H1PAMW32,全部,,,"109.182146,34.115428",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109113421,130106,2,[],29,[],耶柿村村委会,[],[],0,[],2021/11/22 7:29,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.168558,34.104425,魏寨北街魏寨乡朱村村民委员会,B0HGVGN1Z7,全部,,,"109.168558,34.104425",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112311,130106,2,[],29,[],魏寨乡朱村村委会,[],[],0,[],2021/11/25 23:22,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4636420dad7aeba9d0c34df56a0e1cb0'}]",109.174969,34.10787,魏寨乡卫生院附近,B001D0VST5,全部,,,"109.174969,34.107870",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109112322,130105,2,[],29,[],魏寨街道人大,[],[],0,[],2021/12/3 18:39,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_250,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.15952,34.04592,杨庄乡,B001D0Z7T6,全部,,,"109.159520,34.045920",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109015212,130106,2,[],29,[],高山庙村村委会,[],"109.159689,34.045679",0,[],2021/12/1 22:02,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.151381,34.030044,[],B0H1PN9DDL,全部,,,"109.151381,34.030044",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109013210,130106,2,[],29,[],井塬村村委会,[],[],0,[],2021/11/21 1:50,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.140409,34.067903,[],B0H1PK76MA,全部,,,"109.140409,34.067903",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109018100,130106,2,[],29,[],东兴村村委会,[],[],0,[],2021/11/22 6:58,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.146242,34.045108,[],B0H1PANA8Y,全部,,,"109.146242,34.045108",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109015112,130106,2,[],29,[],营沟村村委会,[],[],0,[],2021/11/22 8:29,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.135259,34.054011,[],B0H1PAN8CP,全部,,,"109.135259,34.054011",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109016012,130106,2,[],29,[],侯官寨村村委会,[],[],0,[],2021/11/22 7:59,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6fbdcb2e7db9fd2ff8230465a15000ac'}]",109.14511,34.041191,杨庄街道甲字1号杨庄街道办事处附近,B001D0VR3J,全部,,,"109.145110,34.041191",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109014121,130105,2,[],29,[],[],[],[],0,[],2021/12/3 23:50,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F024010_359,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.179252,33.984162,Y232(甫十路),B0FFL7YKPG,全部,,,"109.179252,33.984162",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5009718401,130106,2,[],29,[],[],[],[],0,[],2021/11/22 3:04,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/773cfbf5de0966b5052266ebde3f36a9'}]",109.146774,34.039043,甫十路,B0FFL5JXHA,全部,,,"109.146774,34.039043",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109014122,130106,2,[],29,[],[],[],[],0,[],2021/11/24 15:24,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/76fc64c745c04ba7b1898ef895336a32'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f71932a965674ca780f749cd6e5cb6ce'}]",109.145163,34.041361,甫十路,B0H6YUBLG4,全部,,,"109.145163,34.041361",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109014121,130105,2,[],29,[],[],[],[],0,[],2021/11/24 1:20,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.145081,34.041176,甫十路,B0G1D5GRIG,全部,,,"109.145081,34.041176",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109014121,130105,2,[],29,[],[],[],[],0,[],2021/11/22 5:12,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.134679,34.077226,108省道东100米,B001D0VQIP,全部,,,"109.134679,34.077226",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109019002,130106,2,[],29,[],[],[],"109.133824,34.077041",0,[],2021/12/9 19:46,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F024010_440,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.134676,34.07722,汤峪镇371村道龚家村,B001D0VQB0,全部,,,"109.134676,34.077220",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109019002,130106,2,[],29,[],中共光昌村支委,[],"109.133824,34.077041",0,[],2021/12/3 17:44,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F024010_439,0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/99ea598dba521f6117339a332624f1ca'}]",109.145035,34.041226,甫十路西安市杨庄街道纪检委,B001D0ZMKS,全部,,029-85887359,"109.145035,34.041226",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;公检法机构;公检法机关,0,5109014121,130500,2,[],29,[],长安区司法局杨庄司法所,[],[],0,[],2021/12/9 11:18,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,公检法机构
[],109.145124,34.041136,杨庄街道甲字1号杨庄街道办事处附近,B001D0VT19,全部,,,"109.145124,34.041136",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109014121,130105,2,[],29,[],中共杨庄街道纪检委,[],[],0,[],2021/12/3 21:20,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F024010_360,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.159512,34.04592,C410与Y293交叉口东北方向110米,B0FFMGAANF,全部,,,"109.159512,34.045920",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109015212,130106,2,[],29,[],杨庄乡高山庙村村委会,[],[],0,[],2021/11/22 4:49,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/89dfd194ada807cb8d262b909483fb01'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9e40d5372e84a4a62dc6f4d7525292a1'}]",109.146715,34.039074,甫十路与575村道交叉口东南50米,B001D11QXO,全部,,,"109.146715,34.039074",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109014122,130106,2,[],29,[],[],[],"109.146783,34.039267",0,[],2021/11/21 16:25,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.150721,34.056474,293乡道西50米杨庄街道,B001D0Z4T3,全部,,,"109.150721,34.056474",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109016220,130106,2,[],29,[],北佛沟村村委会,[],[],0,[],2021/12/3 11:52,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.171467,34.009669,[],B0H1PN95U8,全部,,,"109.171467,34.009669",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109011302,130106,2,[],29,[],二龙峪村村委会,[],[],0,[],2021/11/22 7:34,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.159755,34.047086,[],B0H1PN9JNW,全部,,,"109.159755,34.047086",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109015212,130106,2,[],29,[],高庙村村委会,[],[],0,[],2021/11/21 7:45,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.175017,34.107976,魏寨北街魏寨中学东北侧约30米,B001D0VR8A,全部,,,"109.175017,34.107976",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109112420,130105,2,[],29,[],[],[],[],0,[],2021/11/29 17:21,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_251,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.15447,34.053792,[],B0H1PN9R4O,全部,,,"109.154470,34.053792",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109016211,130106,2,[],29,[],东联村村委会,[],[],0,[],2021/11/22 8:03,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.170141,34.15642,马炮路南50米,B001D0VTYR,全部,,,"109.170141,34.156420",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109118321,130106,2,[],29,[],中共留村支委(马炮路),[],"109.170343,34.156355",0,[],2021/12/3 17:26,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_273,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.140944,34.167215,炮里乡卫生院附近,B001D0VV7X,全部,,,"109.140944,34.167215",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109210100,130105,2,[],29,[],中共炮里街道纪检委,[],"109.140814,34.166718",0,[],2021/12/3 22:35,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F022010_248,0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b0322b23d280b14579e6a821298d25cf'}]",109.140838,34.166947,马炮路与329乡道交叉口东150米附近,B001D0VQ8D,全部,,,"109.140838,34.166947",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;公检法机构;公检法机关,0,5109210100,130500,2,[],29,[],炮里司法所,[],"109.140814,34.166718",0,[],2021/11/15 15:43,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F022010_250,0,yes,,0,,,政府机构及社会团体,公检法机构
[],109.135189,34.118374,鸣魏路南50米,B001D0VRJT,全部,,,"109.135189,34.118374",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114002,130106,2,[],29,[],中共侯坪村支委,[],[],0,[],2021/12/8 2:47,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_228,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.175694,34.101069,[],B0FFKZKXAV,全部,,,"109.175694,34.101069",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112400,130106,2,[],29,[],崔家街村村委会,[],"109.175646,34.100968",0,[],2021/11/16 14:08,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.140206,34.167118,炮里乡卫生院附近,B001D0VTTO,全部,,,"109.140206,34.167118",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109210100,130105,2,[],29,[],炮里街道人大,[],"109.140814,34.166718",0,[],2021/12/3 17:47,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F022010_246,0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/25e1a2168d90c9abbd317b687fe5e058'}]",109.174932,34.107783,魏寨街道人大(魏寨北街北),B001D100QO,全部,,029-85831071,"109.174932,34.107783",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;公检法机构;公检法机关,0,5109112322,130500,2,[],29,[],[],[],[],0,[],2021/12/9 10:28,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,公检法机构
[],109.140943,34.167217,东一街,B001D0VTM1,全部,,,"109.140943,34.167217",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109210100,130105,2,[],29,[],[],[],"109.140814,34.166718",0,[],2021/12/3 16:59,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F022010_247,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.150807,34.143217,韩布路炮里乡东岭村村民委员会,B001D0Z2H3,全部,,,"109.150807,34.143217",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109117200,130106,2,[],29,[],炮里乡东岭村村委会,[],"109.151085,34.143216",0,[],2021/11/29 5:19,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.15245,34.106988,魏寨街道蚕姑沟村,B001D0Z1XO,全部,,,"109.152450,34.106988",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112220,130106,2,[],29,[],蚕姑沟村村委会,[],[],0,[],2021/11/17 0:40,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.16856,34.104429,魏寨街道朱村,B001D102FP,全部,,,"109.168560,34.104429",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112311,130106,2,[],29,[],乡朱村村委会,[],[],0,[],2021/12/1 22:01,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.143693,34.018826,[],B0H1PPFM0N,全部,,,"109.143693,34.018826",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109012101,130106,2,[],29,[],汪峪村村委会,[],[],0,[],2021/11/22 7:02,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.157976,34.02617,[],B0H1PNAQR4,全部,,,"109.157976,34.026170",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109013201,130106,2,[],29,[],石翔村村委会,[],[],0,[],2021/11/22 8:01,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.140896,34.031803,[],B0H1PNA50N,全部,,,"109.140896,34.031803",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109013120,130106,2,[],29,[],李魏村村委会,[],[],0,[],2021/11/22 7:38,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.169065,34.025435,[],B0H1PNA500,全部,,,"109.169065,34.025435",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109013301,130106,2,[],29,[],双寨村村委会,[],[],0,[],2021/11/25 17:51,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.161925,34.106661,鸣魏路,B0FFL99FRZ,全部,,,"109.161925,34.106661",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112222,130106,2,[],29,[],[],[],[],0,[],2021/11/18 3:56,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],108.989491,34.16297,神舟六路(西安·航天城内),B0GR9RQ42Y,,,,"108.989491,34.162970",,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,科研机构
[],108.988342,34.122574,列养线陕西职业技术学院长安校区西侧约190米,B0HBY6GSX0,,,,"108.988342,34.122574",,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,科教文化场所
[],108.883593,34.147434,学府大街1号,B0FFGAP98C,,,,"108.883593,34.147434",,,,[],[],[],[],[],,科教文化服务;学校;学校,,,141200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.731836,34.206524,马王镇沣京正街13号正东方向140米,B001D0ZOCX,,,029-85851571,"108.731836,34.206524",,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,科教文化场所
[],108.789582,34.235567,镐京大道,B0FFGCC1LZ,,,4008926555,"108.789582,34.235567",,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.801551,34.280863,天台八路沣东五小对面,B0FFJRRBPK,,,,"108.801551,34.280863",,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,,,140100,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,博物馆
[],108.79397,34.278239,王寺镇大苏村,B0FFFA9LSN,,,,"108.793970,34.278239",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.799556,34.270655,纪杨寨新街6号,B0FFFA91D3,,,,"108.799556,34.270655",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.793603,34.277372,沣东新城王寺镇大苏村,B0FFFA9LSQ,,,,"108.793603,34.277372",,,,[],[],[],[],[],,科教文化服务;学校;小学,,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.789478,34.236834,沣东新城斗门产业园(镐京大道与镐五路什字),B0FFMG18XB,,,4008926555,"108.789478,34.236834",,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,,,141206,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.799552,34.237808,沣东新城沣东八路以东润馨怡园小区内,B0G05DKHKG,,,,"108.799552,34.237808",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.80879,34.259721,王寺东街15号附近,B0FFGFPR2R,,,,"108.808790,34.259721",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.809518,34.259718,王寺东街121号附近,B0FFFA9I2K,,,029-85688451,"108.809518,34.259718",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.806914,34.265021,王寺街道西户公路古城小学,B0HGK6E4NO,,,,"108.806914,34.265021",,,,[],[],[],[],[],,科教文化服务;学校;小学,,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.811408,34.260317,沣东新城王寺东街149号,B0FFI5TAFN,,,029-84367398,"108.811408,34.260317",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.799885,34.236925,镐京大道,B0FFIC7F7T,,,,"108.799885,34.236925",,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,科教文化场所
[],108.93412,34.115196,常宁大街360号,B001D09UVJ,,,029-81556111;029-81556128,"108.93412,34.115196",,,,[],[],[],[],[],,科教文化服务;学校;高等院校,,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.93417,34.12906,神禾二路,B001D0VGJV,,,029-81530019;029-81530100;180****5095,"108.93417,34.12906",,,,[],[],[],[],[],,科教文化服务;学校;高等院校,,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.728747,34.205555,马王镇马王街道沣西供销社2层,B001D08NZ9,,,029-85811889,"108.728747,34.205555",,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.759995,34.245832,斗门街道办事处,B001D0VRIA,,,,"108.759995,34.245832",,,,[],[],[],[],[],,科教文化服务;学校;小学,,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.762635,34.280859,阿房宫站东北角,B0FFHNMM3E,,,4000292425,"108.762635,34.280859",,,,[],[],[],[],[],,科教文化服务;学校;高等院校,,,141201,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.715401,34.247885,高桥乡曹坊村,B001D08W8H,,,,"108.715401,34.247885",,,,[],[],[],[],[],,科教文化服务;学校;中学,,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
[],108.794275,34.049126,滦镇科教园陈北路1号,B001D09VSH,,,029-81555800;029-81555892,"108.794275,34.049126",,,,[],[],[],[],[],,科教文化服务;学校;高等院校,,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,学校
